id,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default_payment_next_month,adverse_target,profile_group_id
15730,60000,female,university,single,22,0,0,0,0,0,0,60330,60382,60264,46149,28990,30067,2500,2501,1506,1000,1500,2000,1,1,9234126354117787702
15731,170000,male,graduate_school,married,51,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,0,0,4195795154629872822
15732,220000,male,graduate_school,married,42,-1,-1,-1,-1,0,-1,2358,156,0,50510,2202,4533,156,0,50510,0,5131,0,0,0,11163614385902321263
15733,50000,female,university,married,30,1,2,0,0,-2,-2,27369,6425,4580,0,0,0,0,1050,0,0,0,0,0,0,12570960096689788799
15734,20000,female,university,single,23,0,0,0,0,0,0,19242,15014,13484,7612,8612,5007,1500,1535,1000,1000,1000,0,0,0,1379190058109137357
15735,20000,female,university,married,38,0,0,0,0,0,0,19520,16247,6687,5165,5060,2180,1623,1262,1101,2180,0,0,0,0,9527903829431556709
15736,50000,female,university,single,30,1,2,0,0,0,0,49310,48210,48673,33270,7689,15529,0,2310,1900,400,8000,1000,1,1,1169554586525128998
15737,160000,female,graduate_school,married,27,0,0,0,0,0,0,146643,151342,152714,141957,140605,143519,6645,4844,6368,3961,4086,4280,0,0,3856873709082368480
15738,400000,female,university,single,27,-1,-1,-1,0,-1,-1,20030,3497,6725,6016,8985,14705,3513,6742,1435,9030,14778,25730,0,0,7058893746911007664
15739,140000,female,university,single,27,0,0,0,0,0,0,134936,137328,138767,137231,128228,110803,6700,6704,5000,4155,4100,3600,0,0,17445630068439795119
15740,80000,female,graduate_school,single,27,-1,-1,-1,-1,0,-1,993,1528,1138,4130,3740,1404,1528,1499,4130,0,1404,1621,0,0,6449710128536578337
15741,140000,female,university,single,27,2,2,3,2,0,0,137582,145941,142243,138383,131645,123840,12100,0,0,6000,5000,6000,0,0,6523999237405468788
15742,340000,female,graduate_school,married,27,0,0,-2,-1,-1,-1,307650,0,0,495,495,1528,0,0,495,495,1528,3254,0,0,11099326774892577981
15743,70000,female,university,single,26,0,0,0,0,0,0,7053,9761,50926,48588,49323,50685,3000,45000,3000,2000,2500,2000,0,0,16781326902219629349
15744,130000,female,graduate_school,single,26,-2,-2,-2,-1,-1,-2,0,365,894,6006,1385,1666,365,894,6006,1385,1666,0,0,0,15369662306838910917
15745,30000,female,high_school,single,22,1,2,0,0,0,0,41867,38195,37026,34579,32477,32477,0,2145,1400,1000,0,30305,1,1,16146165334403760312
15746,90000,female,university,single,23,0,0,0,0,0,0,23362,23255,23539,28986,27079,21966,9025,3539,9000,650,584,639,0,0,15685007504636769912
15747,30000,female,university,married,23,1,2,0,0,0,-1,28108,27228,24921,25945,20634,1600,0,1500,5229,942,1704,0,0,0,17294074846967605646
15748,100000,female,university,single,22,1,2,0,0,0,0,96491,94043,97522,97696,90605,85293,0,5000,3000,2113,2995,139,0,0,8540960784027109621
15749,20000,female,university,married,23,1,2,0,0,0,2,15988,16219,17626,18398,19052,15429,794,1674,1446,1100,0,379,0,0,7760076908637858603
15750,30000,female,graduate_school,single,24,-1,-1,2,-1,-1,-1,736,1472,736,736,736,1423,1472,0,736,736,1423,831,0,0,9681558740574366575
15751,90000,female,graduate_school,single,23,0,0,0,0,2,0,60374,57829,59492,68365,66832,69248,3000,2600,10000,0,3500,4000,0,0,8658830417765148202
15752,20000,female,graduate_school,single,23,2,0,0,0,0,0,17476,18807,15784,19062,19444,20004,2000,1500,4300,624,800,600,1,1,13278400887060891847
15753,30000,female,university,single,22,3,2,2,2,-1,-1,200,200,200,200,29847,30089,0,0,0,29847,340,0,0,0,7806506545420602697
15754,80000,female,graduate_school,single,22,0,-1,0,0,0,0,6518,65145,53655,50279,41166,28657,65145,2386,2000,2000,3000,1000,0,0,17159230507542375995
15755,200000,female,high_school,single,25,0,0,0,0,-1,-1,7930,5790,9853,5334,5481,11344,1343,5033,3516,5497,11378,12774,0,0,15286584495735454738
15756,60000,female,high_school,single,23,0,0,0,0,0,0,60465,60100,58795,47818,28357,29309,3000,2148,3049,3000,3002,1021,0,0,12553719898039814740
15757,60000,female,university,single,22,0,0,0,0,2,2,60434,60935,56585,77520,29002,30274,2141,3085,3623,0,3158,0,0,0,16953366073432889734
15758,80000,female,university,married,22,2,2,2,2,2,-2,79026,81521,83628,152452,0,0,4400,4001,12,0,0,0,1,1,12739923225209143061
15759,20000,female,graduate_school,other_or_unknown,22,2,0,0,0,0,0,14033,14993,16244,18300,18100,-1900,1500,1800,2800,0,0,1900,1,1,874634773272738485
15760,130000,female,university,single,22,2,2,2,2,0,0,29929,27812,21213,15443,25371,4264,3412,1700,0,15571,4264,1000,0,0,15741520195550870877
15761,20000,female,university,single,22,2,0,0,2,3,2,6655,9711,12450,13949,13437,13082,3200,2900,2000,0,0,4600,1,1,1665392237702205290
15762,50000,female,graduate_school,single,23,0,-1,-1,-1,-1,0,1980,269,-721,-710,29114,27154,269,710,268,45171,1036,1000,0,0,9320014797803403728
15763,60000,female,university,married,23,2,2,2,0,0,0,58032,61026,44438,35619,30210,1527,4800,0,1539,1500,1527,27887,1,1,4157261946621105483
15764,100000,female,university,single,23,2,2,2,2,2,2,90680,93267,95189,96332,97560,95885,5000,4300,3600,3700,0,7300,0,0,9291173086779122784
15765,70000,female,high_school,single,24,0,0,0,0,0,0,5633,6646,7665,8836,9532,9730,1114,1133,1304,1000,351,2523,0,0,15643312057975825300
15766,30000,female,high_school,single,22,3,2,2,2,2,3,9340,10533,10221,16808,17738,17174,1500,0,6808,1502,0,0,1,1,14047330904953907537
15767,10000,female,graduate_school,single,22,1,3,3,2,0,0,6251,6498,6744,6977,6593,7481,500,500,500,242,1000,273,0,0,8195960299482521875
15768,10000,female,university,single,23,0,0,0,0,0,2,5403,6462,7479,8489,9007,9227,1300,1272,1282,800,500,0,0,0,6692322962610871052
15769,50000,female,high_school,single,23,0,0,0,0,0,0,35158,34364,34212,33886,32929,34549,1544,1861,2004,1324,3768,1,1,1,6801268193715410689
15770,30000,female,university,single,24,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6646696703948024720
15771,30000,female,university,single,24,0,0,0,0,0,0,26581,27080,26759,27186,27208,27234,1500,1445,1425,1000,1000,2000,1,1,13336674990205838640
15772,100000,female,high_school,single,24,0,0,0,0,0,2,54938,55621,56999,57748,62489,60984,1985,2664,2700,6700,0,2389,0,0,4002176945811772384
15773,30000,female,high_school,single,24,2,2,0,0,2,2,31073,30279,30428,30485,31012,30402,0,1500,2700,1300,0,1117,1,1,16450924072166050471
15774,90000,female,university,single,24,0,0,0,0,0,0,15985,11413,61879,56377,51068,51722,4000,55000,3750,2500,2500,2500,0,0,16018830408071633438
15775,140000,female,university,single,24,2,2,2,2,2,2,50643,51916,52903,53652,52201,55497,2400,2400,2200,0,4300,2200,1,1,5148291334628932282
15776,50000,female,university,married,24,0,0,0,-2,-2,-2,25207,25435,0,0,0,0,1000,0,0,0,0,0,0,0,4289705328923105103
15777,70000,female,university,single,24,0,0,0,0,-2,-1,64927,58840,42859,0,0,2254,2177,5000,0,0,2254,24738,0,0,9196860468942514762
15778,10000,female,university,single,25,1,2,2,2,0,0,8599,9695,10385,9987,9987,0,1400,1000,0,0,0,0,1,1,17655340356564777337
15779,20000,female,university,single,24,2,3,2,2,2,2,12764,12267,13266,12756,13801,13439,0,1500,0,1259,0,1200,1,1,15403391492672694214
15780,100000,female,university,single,44,-1,-1,-1,-1,0,0,12566,2421,3360,2845,2505,2158,3061,1390,6477,50,43,36,0,0,16410311557418804736
15781,130000,female,graduate_school,single,27,0,0,0,0,0,0,116186,111703,105091,100046,96090,90359,5500,4500,3500,6011,3200,4000,0,0,7883051916421245893
15782,130000,female,university,single,24,0,0,0,0,-1,-1,12163,21895,18885,19057,2511,10358,10095,7005,6013,2511,10358,5000,0,0,15607226026763194325
15783,80000,female,university,single,23,0,0,0,0,0,0,77894,79427,79514,72712,42309,43227,2850,2874,2335,1600,1600,1700,0,0,11021085694044560633
15784,50000,female,university,single,23,0,0,0,0,2,0,48409,39572,16922,19319,17644,18209,1605,1603,3000,0,1000,1000,0,0,7700459286391381698
15785,50000,female,graduate_school,single,23,2,2,0,0,2,2,50668,46576,46225,46473,45099,45116,0,2120,2810,1000,2083,1500,1,1,17509349023393830263
15786,150000,female,university,married,24,0,-1,-1,-1,-1,-1,1473,1473,3323,5953,2559,4509,1473,3323,5970,2571,4515,4019,0,0,5623762087623849503
15787,50000,female,university,other_or_unknown,24,0,0,0,0,0,0,40901,37962,26566,9866,5386,5651,1600,6207,1465,2200,1000,3000,0,0,9077991004866436558
15788,70000,female,university,single,26,0,0,0,0,0,0,105338,100820,96815,90968,86011,81276,3600,3990,2700,2300,2300,3000,0,0,10023126641265035678
15789,30000,female,university,married,26,2,2,2,2,2,2,30372,30954,30670,29856,30584,27883,1805,2074,0,2304,0,2400,1,1,9846300835760540035
15790,390000,female,graduate_school,single,25,0,0,0,0,0,0,21382,19133,19327,26992,33483,37465,4000,5000,11417,10000,10000,5000,0,0,2276377202552212711
15791,80000,female,university,single,25,0,0,0,0,0,0,36808,38190,39571,40775,40592,20650,2000,2000,1867,1784,1050,0,0,0,2804659328274081883
15792,70000,female,graduate_school,single,26,0,0,0,0,0,0,41614,43610,46581,47634,51305,52580,3000,4000,1829,4500,2100,2500,0,0,17079706970208515716
15793,30000,female,university,single,23,0,0,0,2,0,0,10550,11670,13469,14045,14509,16962,1300,2000,1100,1000,2700,500,1,1,3654170243875906471
15794,60000,female,university,single,23,0,0,0,0,0,0,45995,44955,20264,20614,20877,21535,2400,1700,1403,1000,1000,1000,0,0,8943160203275584651
15795,20000,female,high_school,married,24,0,0,0,0,0,0,13506,14772,16520,17623,15237,13776,1500,2000,1500,506,803,1009,0,0,16948877276426664988
15796,70000,female,university,single,25,0,0,0,0,2,2,73939,70488,51152,35122,28633,28039,3000,2000,4500,1200,0,1200,1,1,14872325463640871736
15797,200000,female,university,single,25,0,0,0,0,0,0,195520,195884,194045,189557,177185,171010,7080,8000,7011,8500,6010,6000,0,0,13166628551131072698
15798,50000,female,university,single,23,0,0,0,0,0,0,48227,48273,42670,49263,18296,34822,2000,2520,20000,1000,1000,1000,0,0,6840283681022153854
15799,50000,female,university,married,27,1,2,0,0,0,0,52180,51009,49025,38697,18561,18952,0,2080,1600,657,683,838,0,0,4659855706799744094
15800,20000,female,university,single,23,0,0,0,0,2,0,13858,15121,16472,18087,17499,17868,1500,1600,2200,0,650,1450,0,0,6151505444797376039
15801,50000,female,graduate_school,single,23,1,2,0,0,0,0,34443,33590,34651,35677,36485,37300,0,1600,1600,1400,1400,1400,0,0,17715334207793438094
15802,90000,female,university,single,24,0,0,0,0,0,0,35411,17417,26046,10689,12455,15181,10000,14790,5000,5249,9932,0,0,0,6171929006010231760
15803,100000,female,university,single,24,2,0,0,0,0,0,177646,94299,96389,97571,86202,92282,7900,4500,3800,3500,7500,3500,0,0,17351901233290295193
15804,70000,female,university,single,24,0,0,0,0,0,0,61094,62483,63882,64733,66680,71243,3000,3000,2500,3000,5800,0,0,0,3652832629924307353
15805,90000,female,university,single,24,0,0,0,0,0,-2,87711,80699,68100,33434,0,0,3248,2991,2655,0,0,0,0,0,3998788807565149131
15806,30000,female,high_school,married,23,0,0,2,0,0,0,27552,30686,29915,29994,27310,27778,3605,2,1731,1093,1026,1964,0,0,191885790804075149
15807,100000,female,graduate_school,single,27,0,0,0,0,0,0,81152,81912,83231,62421,63814,65164,3000,2700,2270,2433,2530,2400,0,0,2786271066073696389
15808,280000,female,university,single,25,0,0,0,0,0,0,196909,176261,174573,174488,172747,126494,6285,5897,5895,7747,6509,11234,0,0,9176247967554692030
15809,100000,female,university,single,28,1,2,2,2,0,0,101080,87572,92041,75461,74233,76543,0,7690,0,2800,5700,0,0,0,12847373940598912634
15810,140000,female,university,married,28,0,0,0,0,0,0,62204,65280,56504,53528,42168,25742,7028,6000,5026,5000,3000,2000,0,0,10557960500947138744
15811,10000,female,graduate_school,single,27,2,0,0,2,0,0,6100,7274,9596,9289,9593,9795,1281,2603,0,1000,500,421,1,1,15089153381408255306
15812,50000,female,university,married,28,0,0,0,0,0,0,48198,45579,43670,16643,10021,9833,2195,1978,1144,341,345,510,0,0,16556806657400126198
15813,120000,female,graduate_school,single,28,0,0,-2,-2,-1,0,2750,-650,-975,-1625,2561,4187,0,0,0,4186,2000,1000,0,0,16869000812389314727
15814,20000,female,university,married,27,0,0,0,0,-1,-1,10489,8652,7143,6044,780,116,1222,1200,1004,780,116,806,1,1,216865611943857025
15815,30000,female,university,married,27,-1,-1,2,-1,0,-1,390,780,390,780,390,390,780,0,780,0,390,150,0,0,15513380785215909372
15816,130000,female,university,single,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021954953798409495
15817,150000,female,graduate_school,single,27,-2,-2,-2,-2,-2,-2,5200,1689,-17,3996,2278,1132,1689,0,4013,2278,1132,4721,0,0,9702470182016190063
15818,180000,female,university,married,27,0,0,0,0,0,0,114556,116155,120264,124203,125702,128734,5000,6000,6000,5000,5000,10000,0,0,6716214455314917643
15819,400000,female,university,single,26,0,0,0,0,0,0,74465,68544,60763,53184,45776,38432,3600,2200,1700,1500,1315,800,0,0,14189647448996543278
15820,300000,female,graduate_school,single,27,1,-2,-2,-1,-1,-2,-2,-2,0,876,0,0,874,876,876,0,0,0,0,0,8671408590547546421
15821,30000,female,graduate_school,single,27,2,0,0,0,0,0,23575,24584,25885,26851,26808,27599,1400,1700,1900,557,1000,2000,0,0,14884067606446050206
15822,130000,female,graduate_school,single,27,-2,-2,-2,-2,-2,-2,0,0,734,0,390,988,0,734,0,390,988,1990,0,0,15200259566853575299
15823,20000,female,high_school,married,26,0,0,0,2,0,0,15271,16707,20601,19952,19586,18528,2000,4500,0,671,700,2000,1,1,2638780883642781344
15824,50000,female,university,married,27,2,0,0,0,-1,0,50151,48945,36467,18890,30288,30003,1724,1819,2664,31057,1064,1073,0,0,7445265620957948716
15825,80000,female,university,single,27,1,2,2,2,2,-2,4073,3863,8109,7849,0,0,0,4500,21,0,0,0,0,0,1458468190224612251
15826,20000,female,university,single,26,0,0,0,0,0,0,16932,17938,18798,19347,8007,4890,1596,1456,1005,160,98,0,0,0,3227546415367784290
15827,50000,female,university,single,27,2,2,2,2,2,0,48407,47760,45064,45744,43123,42343,2100,0,3400,0,1528,3038,1,1,10455346554460353411
15828,80000,female,university,single,26,0,0,0,0,0,0,80919,77264,79332,80969,79144,79023,3000,3700,4000,3000,3300,3050,0,0,17340889523631007704
15829,340000,female,graduate_school,single,26,-1,-1,-1,-1,-1,-1,4617,13054,15449,9610,4173,12929,13054,15449,9610,4373,12929,8000,0,0,7843413512895117052
15830,30000,female,university,married,27,0,0,0,0,0,0,29083,27227,28327,27831,14215,32635,1500,1938,2000,505,25000,1229,0,0,8238875921972485979
15831,120000,female,university,single,27,0,0,0,0,0,-1,57449,38254,23017,14440,4770,1595,1743,1640,1010,95,1595,0,0,0,10118523750858793169
15832,50000,female,graduate_school,single,27,1,2,2,-2,-2,-2,4040,3800,0,0,0,0,0,0,0,0,0,0,1,1,15563792141873335601
15833,50000,female,university,single,27,0,0,0,0,0,0,33944,29194,27862,21229,20178,19275,1513,2000,2000,1000,1000,1000,0,0,3808334366916405963
15834,500000,female,graduate_school,single,28,0,-1,-1,0,0,-2,27250,20000,19501,20000,0,0,20000,19501,1000,0,0,0,0,0,5225462767446430308
15835,360000,female,university,single,27,2,2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,1,1,9682761167224444005
15836,60000,female,graduate_school,single,27,1,-1,2,0,0,0,0,3187,2816,3579,3400,4417,3366,0,1000,0,1017,0,0,0,3754787458835788742
15837,50000,female,university,single,27,0,0,0,0,0,0,50686,49525,49603,49222,30421,30352,1779,3001,1558,1045,1074,1634,0,0,2602919286024514914
15838,130000,female,graduate_school,single,27,0,-1,-1,0,0,0,15700,250,7671,12088,74088,63593,250,7671,5000,65000,3000,41803,0,0,1332530377268928714
15839,360000,female,university,single,29,0,0,0,0,0,0,58653,56329,55957,52392,61700,42975,5886,4054,8412,15096,1208,3000,0,0,17180958385524940818
15840,160000,female,university,single,27,1,2,0,0,0,0,156506,157177,157804,157478,156098,156659,7000,6000,7217,6000,6000,6000,0,0,4208674393655821560
15841,360000,female,university,married,27,-2,-2,-2,-2,-2,-2,5146,15381,0,0,0,0,15381,0,0,0,0,0,0,0,11910618874370866811
15842,210000,female,university,single,28,-2,-2,-2,-2,-2,-2,2316,2316,2836,2316,1446,131242,2316,2836,2316,1446,131242,5000,0,0,3909053828010065742
15843,230000,female,university,single,28,2,0,0,2,2,2,183197,185399,198941,201358,204067,200720,6724,18150,7200,7500,0,15079,1,1,12057392406549254222
15844,70000,female,university,single,27,2,2,2,0,0,0,34263,37375,36498,37516,38587,43924,4000,0,1929,2000,6000,3700,1,1,759191171376485921
15845,50000,female,university,married,25,0,-1,-1,-1,-1,-1,2126,1513,1246,1111,3018,5847,1513,1246,1111,3018,5847,1273,0,0,16847664430333767416
15846,80000,female,university,single,25,-1,-1,0,0,-2,-2,2177,1677,7360,0,0,0,2000,5860,0,0,0,0,0,0,10246623980165499935
15847,100000,female,university,single,26,0,-1,0,0,0,0,1734,6645,7725,11246,9755,8260,6649,2704,5250,4,0,24,1,1,7345537986809339540
15848,200000,female,university,married,28,0,0,0,0,0,0,197142,198367,96731,67431,60690,60442,9197,3700,6478,2114,2337,2401,0,0,11555498525729429611
15849,70000,female,university,single,28,0,0,0,0,0,0,68462,69205,70644,70759,70352,70659,3100,3160,3100,2500,2600,2800,0,0,17744382793643645141
15850,110000,female,graduate_school,married,28,0,0,0,0,0,2,109474,110723,111125,106828,84729,82910,11602,4238,4316,11190,0,3000,0,0,6502049635181254434
15851,50000,female,graduate_school,single,28,1,2,2,2,2,2,51943,50800,51967,50794,51911,50976,0,4156,0,4100,0,2000,1,1,7884370089820737181
15852,50000,female,graduate_school,single,28,1,2,0,0,0,0,43810,44184,4273,4999,5726,1473,1500,1300,2390,2200,0,3283,0,0,5435676665566612218
15853,70000,female,university,single,27,0,0,2,2,0,0,25105,27867,28125,28364,29586,30110,3500,1000,1000,2000,1000,1500,0,0,10522903060290646007
15854,60000,female,university,single,27,3,2,2,2,4,3,56670,57252,55764,64522,62945,61700,2100,0,9700,0,0,0,1,1,11205652316994295178
15855,130000,female,university,married,27,0,0,0,0,0,0,76885,79106,81231,81983,83773,85532,3500,4000,3000,3146,3260,3200,0,0,10957079702756026765
15856,150000,female,university,single,25,2,2,2,2,2,2,114074,116313,118700,115328,121084,123473,5600,5700,0,9200,4500,0,1,1,16029457162412263706
15857,30000,female,university,single,27,0,0,2,2,2,0,17845,20615,19962,18191,12134,6879,3384,0,1450,0,500,2417,0,0,1785076848150547492
15858,200000,female,university,single,26,0,0,0,-1,0,0,12557,11443,4794,11720,12293,10798,1084,1024,11726,2608,344,253,0,0,432037074157058051
15859,50000,female,university,married,29,0,0,0,0,0,0,48712,98492,50095,49057,17426,17789,2128,2477,2409,769,792,659,0,0,4615493339199212113
15860,260000,female,graduate_school,single,29,1,-1,-1,-1,-1,0,0,18488,17276,6165,9219,980,18488,17276,6179,9219,0,9012,0,0,14504247817313335210
15861,360000,female,graduate_school,single,29,-1,0,0,0,0,-1,8805,10768,16659,25302,15147,5281,5001,6688,16251,394,5307,5389,0,0,1439646624994025227
15862,30000,female,university,single,29,2,2,2,0,0,0,13519,16493,15545,16557,16857,18121,3211,0,1275,575,1539,700,1,1,5464269456348322500
15863,100000,female,university,married,29,0,0,0,2,2,2,73742,75216,82006,84044,84532,80828,2700,8000,4304,3000,0,3000,1,1,17882871494957849435
15864,80000,female,university,married,29,0,0,2,2,0,0,52533,56340,57022,55081,55350,55906,5120,2600,0,2200,2028,3000,0,0,5876423328856272309
15865,30000,female,university,married,29,0,0,0,0,0,2,27030,23830,24943,27507,30767,29762,2379,1500,3000,3722,0,1543,0,0,3536435749060076793
15866,400000,female,graduate_school,single,28,-1,-1,-1,-1,-1,2,1026,8968,1600,8799,6171,4921,9066,1608,9070,1001,3,2214,0,0,7565182672169636031
15867,240000,female,graduate_school,single,29,-1,2,2,-2,-2,-2,3126,3126,626,626,776,783,626,626,626,776,783,1252,0,0,5368752624487702115
15868,110000,female,university,single,30,2,2,2,2,2,0,124206,124679,126200,130540,127114,111429,4000,5000,8000,0,5000,5000,1,1,12684182991940176796
15869,220000,female,graduate_school,single,28,0,0,0,-1,-1,-1,57739,42144,19270,1500,5520,0,2000,1000,1500,5520,0,0,0,0,12000066424201149312
